angle	x1	y1	x	y2	length
-83.5579371358	230075.6247	902413.213	230077.4059	902397.4378	15.8754404165
-83.5449123429	229640.5757	902130.7498	229638.0689	902152.9061	22.2976607738
-83.4941184928	229269.5078	903368.5933	229265.1563	903406.7511	38.4051201414
-83.480317846	231623.2793	901859.1558	231624.2055	901851.0514	8.15715304676
-83.4625561753	231745.7968	901475.1251	231735.0141	901569.2169	94.7076208442
-83.4545429624	229733.0117	902076.6114	229731.6083	902088.8426	12.3114493441
-83.4403268006	232150.4842	901524.7502	232134.328	901665.2502	141.425856188
-83.4296784536	230114.8433	902246.7501	230112.0934	902270.6251	24.0328436728
-83.4231342918	234004.6497	901027.5803	234004.1264	901032.1191	4.56886729287
-83.3675690539	231637.3588	901291.7042	231632.4267	901334.1208	42.7023836098
-83.367332852	232197.0153	901760.4376	232191.7027	901806.1249	45.9951421322
-83.3387198518	231754.0851	901404.1563	231745.7968	901475.1251	71.4511475797
-83.3365568872	228508.8903	902792.6875	228506.7655	902810.8752	18.3113955313
-83.2913582765	235499.3441	902181.0359	235498.657	902186.8773	5.88167156384
-83.2879547433	232275.1337	901571.5173	232274.6554	901575.5815	4.09224786026
-83.2865644754	231876.4843	901582.9999	231870.4821	901633.991	51.3431464196
-83.281063777	232106.7343	900476.6877	232105.8434	900484.25	7.614596779
-83.2757884676	231815.5717	901550.4746	231806.6941	901625.7714	75.8183346715
-83.2034560964	232053.2979	901727.3727	232039.8174	901840.4816	113.909381265
-83.1787911719	232638.2906	900800.1499	232636.8581	900812.1255	12.0609722508
-83.1772646862	232636.8581	900812.1255	232636.0716	900818.6991	6.62048330423
-83.172124315	232653.4064	900850.6392	232652.1044	900861.5131	10.9515709016
-83.1245745633	230130.2965	903370.1876	230129.6366	903375.6604	5.51244118506
-83.1227622227	230531.2652	903700.4379	230530.828	903704.0628	3.65117020424
-83.1226093045	230129.6366	903375.6604	230127.9372	903389.7501	14.1918147717
-83.1119116841	232078.8436	901516.3124	232061.8473	901657.0075	141.717978317
-83.1072225673	231992.4841	901759.5626	231989.1811	901786.886	27.5223181516
-83.0900744609	231659.2965	901083.0002	231653.2743	901132.6928	50.0561823116
-83.0897187907	231653.2743	901132.6928	231644.9216	901201.6121	69.4236091685
-83.0724953827	232061.8473	901657.0075	232053.2979	901727.3727	70.8826749718
-83.0679191533	233480.3433	902292.125	233478.9527	902303.5626	11.5218254703
-83.0177998445	232640.3648	900783.2134	232638.2906	900800.1499	17.0630401141
-82.9819140808	235089.2454	901969.0612	235088.1118	901978.2696	9.27791353215
-82.9808296733	231647.8927	901086.6538	231651.9631	901053.5945	33.3089398287
-82.9447920474	231823.7918	901484.0564	231815.5717	901550.4746	66.9249380643
-82.9061600226	231839.5466	901337.1877	231834.2965	901379.375	42.5127255224
-82.8897031511	228429.5621	904833.6874	228433.1717	904804.7502	29.161460113
-82.883011276	230427.4997	904544.625	230420.6446	904599.5283	55.329601
-82.8754232808	229511.6782	902674.7447	229509.8739	902689.18	14.5476247061
-82.8741458849	229232.3258	903084.1168	229230.7473	903096.7433	12.7247854399
-82.8741226873	228389.1397	903769.8067	228388.1157	903777.9977	8.25475965745
-82.8739741217	230090.8997	902391.2242	230088.8911	902407.2907	16.1915686778
-82.8698058821	229664.9638	905214.4347	229664.589	905217.4309	3.01955120366
-82.8453549718	231855.3433	901208.7499	231841.8762	901316.0359	108.127926915
-82.8260373018	231912.4216	901472.0004	231907.8904	901508.0001	36.2837453096
-82.825980631	231978.6933	901717.2755	231975.2087	901744.9599	27.9028392911
-82.775562681	229706.0933	902706.8752	229704.4375	902719.9374	13.1667286159
-82.7743830637	229539.5525	905267.0908	229537.9816	905279.4812	12.4895852201
-82.7627506951	232221.4218	901556.6877	232206.4529	901674.5624	118.821348532
-82.7509168238	229569.6028	905082.1687	229562.638	905136.9235	55.195983209
-82.7210664885	228213.1084	903531.0898	228212.2309	903537.9598	6.92581448446
-82.6944426021	231394.1578	902642.564	231388.5662	902686.1797	43.9726651102
-82.6510316723	234733.9205	901489.5271	234730.9785	901512.3383	23.000134988
-82.5687010071	229529.7272	904052.9872	229528.2618	904064.2221	11.3300651018
-82.4617395198	228790.9987	903419.652	228789.4632	903431.2554	11.7045568814
-82.4601349458	229592.9218	905051.2915	229589.8155	905074.76	23.6731829739
-82.4601232937	234865.6883	903403.1461	234866.6027	903396.2377	6.9686525179
-82.2790598777	229367.8297	905212.2689	229373.7269	905168.772	43.894843403
-82.2149758378	231621.1028	901873.6511	231621.9829	901867.2137	6.49728364441
-82.2098848981	228617.4036	903295.9302	228619.7967	903278.4377	17.6554377984
-82.1863770935	229389.4689	904262.5796	229387.2499	904278.7501	16.3220412743
-82.1558683718	230077.4059	902397.4378	230080.1871	902377.2502	20.3782793009
-82.152870515	229600.2839	904882.2844	229597.5918	904901.8177	19.7179413535
-82.1448257493	229489.0903	904084.4686	229490.4558	904074.5711	9.99125099804
-82.0945530153	228323.7839	904063.9917	228322.0779	904076.2776	12.4037806665
-82.0927864433	229210.6048	903521.5241	229212.3112	903509.2381	12.4039347354
-82.0906193103	231097.7466	903030.7142	231099.1843	903020.3657	10.4478913458
-82.0421705889	228761.9059	904483.1251	228753.0467	904546.5	63.9911194968
-81.9828960431	231378.443	902869.1772	231375.3617	902891.0544	22.0931276546
-81.9494988041	230112.0934	902270.6251	230108.5309	902295.8125	25.4380920064
-81.9446283165	230146.7962	904660.7287	230144.5946	904676.2848	15.7111199398
-81.8916240397	228813.0726	902733.2084	228813.7617	902728.3716	4.88564151994
-81.8723715833	229917.2021	902145.9188	229916.3686	902151.7551	5.89551693601
-81.8702563499	229585.2966	905395.9376	229582.4217	905416.0628	20.3295038067
-81.869660615	228338.6298	903943.6896	228335.7288	903963.996	20.5125737538
-81.8693271512	229307.1393	903036.7666	229304.9295	903052.2341	15.6245567052
-81.8691362784	231622.6772	901863.3701	231623.2793	901859.1558	4.25709394926
-81.8669772041	229815.0274	905000.968	229813.9676	905008.3839	7.49124481611
-81.8063136301	228492.4684	903043.7503	228491.8745	903047.8749	4.16713838838
-81.7788800956	231756.8437	901385.0628	231754.0851	901404.1563	19.291749951
-81.7777241999	228433.7656	904917.8126	228427.8592	904958.6876	41.2995300941
-81.6490936583	229578.5418	905021.2729	229569.6028	905082.1687	61.5483889186
-81.6186393904	232078.9127	901515.8434	232078.8436	901516.3124	0.47406308333
-81.6165714757	232082.3436	901492.5628	232078.9127	901515.8434	23.5320507219
-81.525186201	230093.5779	902373.2499	230090.8997	902391.2242	18.1727327542
-81.4690334082	228396.8668	903833.4893	228395.1936	903844.6437	11.2791948994
-81.3847068648	229878.1596	904917.7087	229878.8113	904913.4073	4.35048903854
-81.3766944558	229282.0779	903270.8125	229277.7653	903299.25	28.7626480878
-81.327038205	232570.658	900453.8244	232567.3162	900475.7323	22.1613110972
-81.2595338727	230739.7342	903860.5628	230740.2339	903857.3126	3.28838868295
-81.2549384677	229547.4055	904062.236	229549.1504	904050.8927	11.4767212601
-81.252509753	233657.6002	901587.6084	233656.9018	901592.1473	4.59231703972
-81.2164735675	229274.8433	903334.0624	229269.5078	903368.5933	34.9406727924
-81.1797471259	228513.0247	903559.0655	228509.9532	903578.8599	20.0312851246
-81.1650295391	228443.7967	904862.6876	228440.8435	904881.6874	19.2279429513
-81.120227605	229813.9676	905008.3839	229812.6435	905016.859	8.57791121531
-81.1197193718	229396.5969	904265.8518	229397.174	904262.1582	3.73841214471
-81.1106795821	231655.9884	901016.2359	231661.8462	900978.7831	37.9081264182
-81.1037964402	231661.8462	900978.7831	231666.7881	900947.2111	31.9564322109
-81.0643035814	231270.2072	903818.2091	231262.9071	903864.6373	46.9986086511
-81.0447338653	228753.0467	904546.5	228747.7184	904580.3124	34.2296534386
-81.0446626805	229525.6552	902844.955	229520.1896	902879.6384	35.111408673
-81.0338177223	231989.1811	901786.886	231988.9722	901788.21	1.34037875784
-81.027426068	231988.9722	901788.21	231987.2084	901799.3808	11.3091893199
-80.9889828053	229206.8508	903584.4909	229205.7413	903591.4873	7.08382687817
-80.9103934607	232061.8278	903080.4376	232057.8281	903105.4376	25.3179304061
-80.8364553527	229583.0469	904895.4853	229581.858	904902.8555	7.46547595575
-80.7263050297	229581.858	904902.8555	229580.8883	904908.7942	6.0173479007
-80.7068093185	229644.1797	902053.8653	229641.505	902070.2109	16.5629906568
-80.6675050441	231679.0325	900931.5839	231667.6247	901001.0003	70.3475265363
-80.5650148749	230395.9057	904736.8754	230395.7306	904737.9291	1.06814966163
-80.5356598936	229980.193	904673.6188	229981.0373	904668.5541	5.13459137327
-80.5225270421	229528.2618	904064.2221	229526.1632	904076.7932	12.7450648165
-80.4853926404	232107.6247	900471.3752	232106.7343	900476.6877	5.38660082147
-80.3635307639	228333.0839	904013.0553	228329.2449	904035.6653	22.9336002609
-80.3305969511	230410.2499	904652.6877	230395.9057	904736.8754	85.4009654798
-80.3214309183	234866.6027	903396.2377	234872.9152	903359.2247	37.5474343367
-80.3172157479	232041.1246	903198.8125	232047.6403	903160.625	38.7393792246
-80.2497087404	229211.9272	903565.6774	229210.9888	903571.1384	5.54103921226
-80.2175206619	231629.1765	901262.6553	231630.5492	901254.6937	8.07907047972
-80.197464522	231936.1405	903256.8754	231927.437	903307.25	51.1209471501
-80.1831309645	229615.9127	902150.3999	229617.7169	902139.973	10.5818420533
-80.166543662	229545.1368	904075.3248	229547.4055	904062.236	13.2839634559
-80.132847562	235103.7857	901973.2059	235101.9727	901983.6292	10.5797992387
-80.1255174649	234440.3433	901329.8128	234439.9843	901331.8752	2.09341222676
-80.0737942711	229617.5608	905256.9691	229616.3392	905263.9497	7.08668349601
-80.0702373944	228709.2185	902815.0624	228717.7966	902766.0624	49.7451887074
-80.0590606372	228766.2656	904458.2501	228761.9059	904483.1251	25.2541602336
-80.0285873517	228509.9532	903578.8599	228507.2232	903594.3878	15.7660577941
-80.0199223077	228635.7496	903200.2502	228650.873	903114.3064	87.2642766878
-79.9911299659	233202.8915	902184.348	233202.3083	902187.6525	3.355568876
-79.9709840629	230064.0468	902533.9375	230067.9375	902511.9374	22.341484878
-79.9260230673	229547.3646	905223.1668	229541.2974	905257.3177	34.6856582269
-79.8945658494	230925.4684	904248.8754	230922.0933	904267.8127	19.2357123945
-79.8770124988	229541.2974	905257.3177	229539.5525	905267.0908	9.92764622669
-79.8456164707	229803.4019	901913.7401	229801.2444	901925.786	12.237586078
-79.8382969105	229931.6093	902855.3752	229942.9685	902792.0004	64.3847551812
-79.8236033447	229387.8279	905155.9376	229386.0974	905165.5781	9.79458373038
-79.7711084273	231157.3752	903315.867	231156.7306	903319.4392	3.62989283687
-79.7606258905	231621.9829	901867.2137	231622.6772	901863.3701	3.9058050967
-79.7422415502	229828.8565	902096.6624	229826.9514	902107.1896	10.6981935779
-79.7345337417	235276.341	902068.0416	235274.6898	902077.1588	9.26551656618
-79.6986335297	229537.6325	905337.9439	229536.2368	905345.6229	7.80480746157
-79.6983042406	233673.8352	901557.5817	233672.439	901565.2632	7.80735657297
-79.6834700907	228689.6985	903119.5698	228678.222	903182.6175	64.0837149934
-79.6757513464	231176.1559	904247.5001	231179.2186	904230.6876	17.0891862742
-79.6538449886	229227.275	903178.8174	229222.9593	903202.4569	24.0302148708
-79.6134005825	229586.1015	905095.0178	229586.019	905095.4679	0.457598361191
-79.610950616	229589.8155	905074.76	229586.1015	905095.0178	20.5954426213
-79.5968339515	231294.5937	903074.2501	231290.5776	903096.1253	22.2408056106
-79.5766139325	230395.7306	904737.9291	230378.9002	904829.4204	93.0264496801
-79.4679504027	229261.4371	902899.5629	229260.984	902902.0	2.47886184091
-79.4679503869	231290.5776	903096.1253	231290.1245	903098.5624	2.47886183724
-79.4652017718	233245.2523	900680.0807	233244.5478	900683.869	3.85325020568
-79.4618772555	233484.2498	902271.1254	233480.3433	902292.125	21.3598675654
-79.4603639701	231284.0312	902722.3126	231305.4348	902607.2733	117.013480582
-79.4412416642	231907.8904	901508.0001	231906.5623	901515.1251	7.24772202963
-79.4209933917	230072.5716	903229.0395	230061.5759	903287.9138	59.892308511
-79.4178331735	231655.2706	902461.0282	231660.0414	902435.4917	25.9783249052
-79.3811117342	228236.7183	904485.6252	228232.7441	904506.8225	21.5666361085
-79.3434339083	230259.3169	903374.8417	230258.6821	903378.2153	3.43280468692
-79.3395219692	231068.7342	903368.7766	231060.5155	903412.4379	44.4281008749
-79.3340514247	231334.3121	904253.0	231341.3747	904215.5001	38.1591773846
-79.3133440993	229791.7698	902012.9775	229790.1089	902021.7788	8.95664393042
-79.3059812975	231361.7185	904169.3751	231354.0467	904210.0002	41.3431404845
-79.2862559928	232652.1044	900861.5131	232650.829	900868.2541	6.86059226013
-79.2815828373	230204.578	902858.5	230192.9843	902919.75	62.3376000474
-79.2756805083	231634.9058	901852.25	231628.2652	901887.3128	35.6860969054
-79.2677415071	230097.5936	902352.0628	230093.5779	902373.2499	21.5643004234
-79.2619057274	228669.0624	903024.7499	228687.3745	902928.1878	98.283122469
-79.2171058887	231375.3617	902891.0544	231372.897	902903.9958	13.1740115385
-79.2038937474	230102.0152	902328.8754	230097.5936	902352.0628	23.6052126745
-79.1688915917	231619.065	901884.3022	231621.1028	901873.6511	10.8442869795
-79.1588422251	229925.1228	902117.1557	229923.2468	902126.9518	9.97411405853
-79.1244485191	230221.4371	902770.7503	230204.578	902858.5	89.3545695677
-79.1235668923	229413.6558	902865.6249	229410.5935	902881.5625	16.2291335284
-79.114597206	231987.2084	901799.3808	231985.5644	901807.9297	8.70554002709
-79.1130664162	230154.7496	903245.6877	230145.4215	903294.1874	49.3886054635
-79.0879176287	228329.2449	904035.6653	228323.7839	904063.9917	28.8480061361
-79.0709537816	228687.3745	902928.1878	228709.2185	902815.0624	115.215087823
-79.0636233252	229331.5136	902926.0194	229335.138	902907.2623	19.1040591443
-79.0460748525	229588.6144	902026.9341	229586.3575	902038.5949	11.8771989247
-79.0279545097	231666.7881	900947.2111	231672.0043	900920.306	27.4060786765
-79.0170797528	228650.873	903114.3064	228654.6562	903094.8125	19.8576116252
-79.0164376438	230193.4686	903056.3752	230174.1089	903156.125	101.611124312
-79.0010166202	229836.7654	903135.9374	229829.0152	903175.8125	40.6212899874
-78.9996279787	229706.3457	901763.9233	229705.0851	901770.4083	6.6063861039
-78.9982451949	233914.4307	901265.096	233912.7447	901273.7683	8.83466939253
-78.9627216541	234708.8791	901492.2223	234710.0121	901486.4137	5.91806750342
-78.9491850846	230145.4215	903294.1874	230135.5466	903344.7499	51.5177644723
-78.9360801432	230420.6446	904599.5283	230410.2499	904652.6877	54.1661480681
-78.9300849325	229653.0327	901973.6129	229647.8901	901999.898	26.7834429577
-78.9146355076	228440.8435	904881.6874	228433.7656	904917.8126	36.8120461764
-78.8515874306	230108.5309	902295.8125	230102.0152	902328.8754	33.6988086276
-78.848817811	230050.2341	904791.5626	230047.6715	904804.5628	13.2503629686
-78.8252689182	232576.203	900415.9374	232572.4372	900435.0002	19.4312015461
-78.7538256014	230179.2652	902986.0627	230166.328	903051.1251	66.3361668906
-78.6907363656	233346.5177	901868.6191	233345.8588	901871.9138	3.35994007433
-78.6886796653	229539.8279	905195.93	229540.9395	905190.3727	5.66738368721
-78.6881645244	229943.3602	902218.7647	229942.3178	902223.9758	5.31433542265
-78.6849993157	232027.4526	900495.4377	232028.4531	900490.4375	5.09931370761
-78.6322165434	231338.8746	904279.8125	231338.2965	904282.6879	2.93293790761
-78.6293305408	230045.8257	903026.76	230036.0906	903075.1686	49.3777756271
-78.5999972265	231676.6717	900898.2061	231679.2066	900885.6344	12.8247167178
-78.5067208521	229589.9584	904939.3596	229597.5918	904901.8177	38.3100907226
-78.4718299228	231060.5155	903412.4379	231051.6559	903455.8749	44.3313149035
-78.4680052725	228619.7967	903278.4377	228635.7496	903200.2502	79.7983720051
-78.4663264964	228654.6562	903094.8125	228663.7498	903050.2501	45.4807767581
-78.4280818381	231344.0934	904254.4377	231341.5467	904266.8752	12.6955538337
-78.3660753856	229647.8901	901999.898	229645.8283	902009.9122	10.2242467171
-78.3548279698	231617.8147	901890.3689	231619.065	901884.3022	6.19419881647
-78.3384372039	230135.5466	903344.7499	230130.2965	903370.1876	25.9738355175
-78.3316386436	231340.13	904273.7335	231338.8746	904279.8125	6.20727558305
-78.3287264742	231341.5467	904266.8752	231340.13	904273.7335	7.00309344365
-78.3113360192	230026.7317	902242.9423	230024.2306	902255.0317	12.3454077944
-78.3112679348	230192.9843	902919.75	230179.2652	902986.0627	67.716968968
-78.3095406337	229735.6208	901914.0996	229734.542	901919.3133	5.32414097603
-78.289912715	230388.3522	904594.2066	230387.3799	904598.8975	4.7906064456
-78.2321459437	231804.3921	901020.1107	231802.7481	901028.0022	8.06092477652
-78.2315854324	228663.7498	903050.2501	228669.0624	903024.7499	26.0477238735
-78.1537822377	233552.0995	901992.3311	233537.933	902059.8701	69.0087403408
-78.1465822068	229586.3575	902038.5949	229583.16	902053.8295	15.5665360131
-78.1259680089	231203.234	903474.3126	231209.187	903446.0	28.9316699807
-78.1152535719	235466.5321	902177.392	235467.4798	902172.8889	4.60174368097
-78.1127566348	229555.7583	905152.9552	229556.7895	905148.0564	5.00615769664
-78.1110097914	231628.0783	901267.8716	231629.1765	901262.6553	5.33064995349
-78.1103731733	231674.4752	900908.6386	231676.6717	900898.2061	10.6612226567
